"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/08/2016","AQS","250250043","1","6","ug/m3 LC","25","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"04/09/2016","AQS","250250043","1","7","ug/m3 LC","29","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"04/10/2016","AQS","250250043","1","5.2","ug/m3 LC","22","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"04/11/2016","AQS","250250043","1","6.6","ug/m3 LC","28","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"04/12/2016","AQS","250250043","1","7.9","ug/m3 LC","33","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"04/13/2016","AQS","250250043","1","3.7","ug/m3 LC","15","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"04/14/2016","AQS","250250043","1","3.5","ug/m3 LC","15","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"04/15/2016","AQS","250250043","1","9","ug/m3 LC","38","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"04/16/2016","AQS","250250043","1","6.3","ug/m3 LC","26","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"04/17/2016","AQS","250250043","1","7.4","ug/m3 LC","31","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"04/18/2016","AQS","250250043","1","8.6","ug/m3 LC","36","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"04/20/2016","AQS","250250043","1","5.9","ug/m3 LC","25","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"04/21/2016","AQS","250250043","1","8.2","ug/m3 LC","34","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"04/23/2016","AQS","250250043","1","10.2","ug/m3 LC","43","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"04/24/2016","AQS","250250043","1","5.7","ug/m3 LC","24","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"04/25/2016","AQS","250250043","1","7.5","ug/m3 LC","31","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"04/26/2016","AQS","250250043","1","5.5","ug/m3 LC","23","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"04/27/2016","AQS","250250043","1","5.7","ug/m3 LC","24","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"04/28/2016","AQS","250250043","1","4.6","ug/m3 LC","19","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"04/29/2016","AQS","250250043","1","4.2","ug/m3 LC","18","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"04/30/2016","AQS","250250043","1","5.6","ug/m3 LC","23","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/01/2016","AQS","250250043","1","4.1","ug/m3 LC","17","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/02/2016","AQS","250250043","1","3.3","ug/m3 LC","14","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/03/2016","AQS","250250043","1","2.8","ug/m3 LC","12","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/04/2016","AQS","250250043","1","1.9","ug/m3 LC","8","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/05/2016","AQS","250250043","1","1.7","ug/m3 LC","7","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/06/2016","AQS","250250043","1","2.1","ug/m3 LC","9","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/07/2016","AQS","250250043","1","2.9","ug/m3 LC","12","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/08/2016","AQS","250250043","1","5","ug/m3 LC","21","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/09/2016","AQS","250250043","1","8.3","ug/m3 LC","35","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/10/2016","AQS","250250043","1","6.1","ug/m3 LC","25","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/11/2016","AQS","250250043","1","8.5","ug/m3 LC","35","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/12/2016","AQS","250250043","1","8.3","ug/m3 LC","35","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/13/2016","AQS","250250043","1","9.8","ug/m3 LC","41","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/14/2016","AQS","250250043","1","7.8","ug/m3 LC","33","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/15/2016","AQS","250250043","1","5.4","ug/m3 LC","23","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/16/2016","AQS","250250043","1","6.5","ug/m3 LC","27","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/17/2016","AQS","250250043","1","6.5","ug/m3 LC","27","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/18/2016","AQS","250250043","1","4","ug/m3 LC","17","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/19/2016","AQS","250250043","1","5.7","ug/m3 LC","24","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/20/2016","AQS","250250043","1","6.1","ug/m3 LC","25","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/21/2016","AQS","250250043","1","8","ug/m3 LC","33","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/22/2016","AQS","250250043","1","5.3","ug/m3 LC","22","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/23/2016","AQS","250250043","1","4.2","ug/m3 LC","18","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/24/2016","AQS","250250043","1","2.3","ug/m3 LC","10","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/25/2016","AQS","250250043","1","9.6","ug/m3 LC","40","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/26/2016","AQS","250250043","1","14.8","ug/m3 LC","57","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/27/2016","AQS","250250043","1","16.8","ug/m3 LC","61","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/28/2016","AQS","250250043","1","14.7","ug/m3 LC","56","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/29/2016","AQS","250250043","1","10.7","ug/m3 LC","45","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/30/2016","AQS","250250043","1","5","ug/m3 LC","21","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"05/31/2016","AQS","250250043","1","7.1","ug/m3 LC","30","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"06/01/2016","AQS","250250043","1","5.1","ug/m3 LC","21","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"06/02/2016","AQS","250250043","1","4.8","ug/m3 LC","20","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"06/03/2016","AQS","250250043","1","7.1","ug/m3 LC","30","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"06/04/2016","AQS","250250043","1","9.5","ug/m3 LC","40","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"06/05/2016","AQS","250250043","1","6.2","ug/m3 LC","26","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"06/06/2016","AQS","250250043","1","5.5","ug/m3 LC","23","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"06/07/2016","AQS","250250043","1","9.9","ug/m3 LC","41","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"06/08/2016","AQS","250250043","1","4.7","ug/m3 LC","20","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"06/09/2016","AQS","250250043","1","4.6","ug/m3 LC","19","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
"06/10/2016","AQS","250250043","1","6.3","ug/m3 LC","26","NORTH END SITE CENTRAL ARTERY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3631","-71.0543"
